OBJECTID,latitude,longitude,scientific,common_nam,date_time,last_mod,geom_WKT
3100,-11.9033,143.4667,Chelonia mydas,Green Sea Turtle,1/01/1996,12/01/2021,POINT (143.4667 -11.9032999999999)
3101,-23.433,151.9167,Chelonia mydas,Green Sea Turtle,1/01/1995,12/01/2021,POINT (151.9167 -23.4329999999999)
3102,-11.45,143.0333,Chelonia mydas,Green Sea Turtle,1/01/1976,12/01/2021,POINT (143.0333 -11.4499999999999)
3103,-16.9333,149.1833,Chelonia mydas,Green Sea Turtle,1/01/1997,12/01/2021,POINT (149.1833 -16.9333)
3104,-13.45,143.9833,Chelonia mydas,Green Sea Turtle,1/01/1976,12/01/2021,POINT (143.9833 -13.4499999999999)
3105,-23.433,151.9167,Chelonia mydas,Green Sea Turtle,1/01/1969,12/01/2021,POINT (151.9167 -23.4329999999999)
3106,-22.2193,150.0998,Chelonia mydas,Green Sea Turtle,1/01/2001,12/01/2021,POINT (150.0998 -22.2193)
3107,-11.6,144.0167,Chelonia mydas,Green Sea Turtle,1/01/1975,12/01/2021,POINT (144.0167 -11.6)
3108,-23.3,151.9167,Chelonia mydas,Green Sea Turtle,1/01/1976,12/01/2021,POINT (151.9167 -23.3)
3109,-21.78,152.45,Chelonia mydas,Green Sea Turtle,1/01/1976,12/01/2021,POINT (152.45 -21.78)
3110,-23.9,152.3833,Chelonia mydas,Green Sea Turtle,1/01/1975,12/01/2021,POINT (152.3833 -23.9)
3111,-11.1167,143.0333,Chelonia mydas,Green Sea Turtle,1/01/1997,12/01/2021,POINT (143.0333 -11.1167)
3112,-11.6,144.0167,Chelonia mydas,Green Sea Turtle,1/01/1988,12/01/2021,POINT (144.0167 -11.6)
3113,-21.7833,152.45,Chelonia mydas,Green Sea Turtle,1/01/1998,12/01/2021,POINT (152.45 -21.7832999999999)
3114,-9.8633,143.3067,Chelonia mydas,Green Sea Turtle,1/01/1996,12/01/2021,POINT (143.3067 -9.86329999999998)
3115,-11.6,144.0167,Chelonia mydas,Green Sea Turtle,1/01/1981,12/01/2021,POINT (144.0167 -11.6)
3116,-10.05,143.0667,Chelonia mydas,Green Sea Turtle,1/01/1996,12/01/2021,POINT (143.0667 -10.05)
3117,-23.55,151.7333,Chelonia mydas,Green Sea Turtle,1/01/1976,12/01/2021,POINT (151.7333 -23.55)
3118,-20.8664,149.6054,Chelonia mydas,Green Sea Turtle,1/01/2001,12/01/2021,POINT (149.6054 -20.8663999999999)
3119,-23.1833,151.9,Chelonia mydas,Green Sea Turtle,1/01/1976,12/01/2021,POINT (151.9 -23.1833)
3120,-24.3167,151.9667,Chelonia mydas,Green Sea Turtle,1/01/1997,12/01/2021,POINT (151.9667 -24.3167)
3121,-22.2411,150.1214,Chelonia mydas,Green Sea Turtle,1/01/2001,12/01/2021,POINT (150.1214 -22.2411)
3122,-11.4833,143.0167,Chelonia mydas,Green Sea Turtle,1/01/1976,12/01/2021,POINT (143.0167 -11.4832999999999)
3123,-11.2383,142.9917,Chelonia mydas,Green Sea Turtle,1/01/1996,12/01/2021,POINT (142.9917 -11.2383)
3124,-11.45,144.0167,Chelonia mydas,Green Sea Turtle,1/01/1976,12/01/2021,POINT (144.0167 -11.4499999999999)
3125,-23.3333,151.95,Chelonia mydas,Green Sea Turtle,1/01/1978,12/01/2021,POINT (151.95 -23.3333)
3126,-23.9,152.3833,Chelonia mydas,Green Sea Turtle,1/01/1976,12/01/2021,POINT (152.3833 -23.9)
3127,-24.1167,152.7167,Chelonia mydas,Green Sea Turtle,1/01/1998,12/01/2021,POINT (152.7167 -24.1167)
3128,-11.6,144.0167,Chelonia mydas,Green Sea Turtle,1/01/1983,12/01/2021,POINT (144.0167 -11.6)
3129,-11.6,144.0167,Chelonia mydas,Green Sea Turtle,1/01/1979,12/01/2021,POINT (144.0167 -11.6)
3130,-16.9333,150,Chelonia mydas,Green Sea Turtle,1/01/1997,12/01/2021,POINT (150.0 -16.9333)
3131,-23.1683,150.9183,Chelonia mydas,Green Sea Turtle,1/01/1998,12/01/2021,POINT (150.9183 -23.1682999999999)
3132,-11.4483,143.0333,Chelonia mydas,Green Sea Turtle,1/01/1996,12/01/2021,POINT (143.0333 -11.4483)
3133,-11.6,144.0167,Chelonia mydas,Green Sea Turtle,1/01/1986,12/01/2021,POINT (144.0167 -11.6)
3134,-11.6,144.0167,Chelonia mydas,Green Sea Turtle,1/01/1978,12/01/2021,POINT (144.0167 -11.6)
3135,-16.3931,139.5487,Chelonia mydas,Green Sea Turtle,1/01/1999,12/01/2021,POINT (139.5487 -16.3930999999999)
3136,-11.6,144.0167,Chelonia mydas,Green Sea Turtle,1/01/1982,12/01/2021,POINT (144.0167 -11.6)
3137,-9.8667,143.4,Chelonia mydas,Green Sea Turtle,1/01/1978,12/01/2021,POINT (143.4 -9.86669999999998)
3138,-21.5266,150.2535,Chelonia mydas,Green Sea Turtle,1/01/2001,12/01/2021,POINT (150.2535 -21.5266)
3139,-11.45,144.0167,Chelonia mydas,Green Sea Turtle,1/01/1976,12/01/2021,POINT (144.0167 -11.4499999999999)
3140,-23.433,151.9167,Chelonia mydas,Green Sea Turtle,1/01/1984,12/01/2021,POINT (151.9167 -23.4329999999999)
3141,-23.433,151.9167,Chelonia mydas,Green Sea Turtle,1/01/1975,12/01/2021,POINT (151.9167 -23.4329999999999)
3142,-9.1417,143.875,Chelonia mydas,Green Sea Turtle,1/01/1996,12/01/2021,POINT (143.875 -9.14169999999996)
3143,-11.5583,143.7417,Chelonia mydas,Green Sea Turtle,1/01/1976,12/01/2021,POINT (143.7417 -11.5583)
3144,-23.3333,151.95,Chelonia mydas,Green Sea Turtle,1/01/1975,12/01/2021,POINT (151.95 -23.3333)
3145,-20.15,148.95,Chelonia mydas,Green Sea Turtle,1/01/1998,12/01/2021,POINT (148.95 -20.15)
3146,-9.5667,143.4833,Chelonia mydas,Green Sea Turtle,1/01/1978,12/01/2021,POINT (143.4833 -9.56669999999997)
3147,-11.1696,143.0144,Chelonia mydas,Green Sea Turtle,1/01/1978,12/01/2021,POINT (143.0144 -11.1695999999999)
3148,-23.433,151.9167,Chelonia mydas,Green Sea Turtle,1/01/1987,12/01/2021,POINT (151.9167 -23.4329999999999)
3149,-23.433,151.9167,Chelonia mydas,Green Sea Turtle,1/01/1982,12/01/2021,POINT (151.9167 -23.4329999999999)
3150,-11.45,144.0167,Chelonia mydas,Green Sea Turtle,1/01/1986,12/01/2021,POINT (144.0167 -11.4499999999999)
3151,-23.8,152.3,Chelonia mydas,Green Sea Turtle,1/01/1976,12/01/2021,POINT (152.3 -23.8)
3152,-23.9,152.3833,Chelonia mydas,Green Sea Turtle,1/01/1977,12/01/2021,POINT (152.3833 -23.9)
3153,-11.45,144,Chelonia mydas,Green Sea Turtle,1/01/1998,12/01/2021,POINT (144.0 -11.4499999999999)
3154,-21.65,152.3833,Chelonia mydas,Green Sea Turtle,1/01/1998,12/01/2021,POINT (152.3833 -21.65)
3155,-24.3167,151.9667,Chelonia mydas,Green Sea Turtle,1/01/1968,12/01/2021,POINT (151.9667 -24.3167)
3156,-23.3,151.7,Chelonia mydas,Green Sea Turtle,1/01/1975,12/01/2021,POINT (151.7 -23.3)
3157,-23.433,151.9167,Chelonia mydas,Green Sea Turtle,1/01/1968,12/01/2021,POINT (151.9167 -23.4329999999999)
3158,-13.976,144.4437,Chelonia mydas,Green Sea Turtle,1/01/1982,12/01/2021,POINT (144.4437 -13.9759999999999)
3159,-11.6,144.0167,Chelonia mydas,Green Sea Turtle,1/01/1989,12/01/2021,POINT (144.0167 -11.6)
3160,-24.8483,152.4683,Chelonia mydas,Green Sea Turtle,1/01/1998,12/01/2021,POINT (152.4683 -24.8482999999999)
3161,-24.3167,151.9667,Chelonia mydas,Green Sea Turtle,1/01/1980,12/01/2021,POINT (151.9667 -24.3167)
3162,-13.3667,143.9667,Chelonia mydas,Green Sea Turtle,1/01/1997,12/01/2021,POINT (143.9667 -13.3667)
3163,-24.7,153.2667,Chelonia mydas,Green Sea Turtle,1/01/1997,12/01/2021,POINT (153.2667 -24.6999999999999)
3164,-13.0213,143.858,Chelonia mydas,Green Sea Turtle,1/01/1982,12/01/2021,POINT (143.858 -13.0212999999999)
3165,-11.6,144.0167,Chelonia mydas,Green Sea Turtle,1/01/1976,12/01/2021,POINT (144.0167 -11.6)
3166,-13.0372,143.8642,Chelonia mydas,Green Sea Turtle,1/01/1979,12/01/2021,POINT (143.8642 -13.0371999999999)
3167,-9.9267,144.045,Chelonia mydas,Green Sea Turtle,1/01/1996,12/01/2021,POINT (144.045 -9.92669999999993)
3168,-11.1667,143.0167,Chelonia mydas,Green Sea Turtle,1/01/1997,12/01/2021,POINT (143.0167 -11.1666999999999)
3169,-23.9,152.3833,Chelonia mydas,Green Sea Turtle,1/01/1971,12/01/2021,POINT (152.3833 -23.9)
3170,-11.3874,142.8656,Chelonia mydas,Green Sea Turtle,1/01/1976,12/01/2021,POINT (142.8656 -11.3874)
3171,-11.6,144.0167,Chelonia mydas,Green Sea Turtle,1/01/1985,12/01/2021,POINT (144.0167 -11.6)
3172,-19.1667,147.0167,Chelonia mydas,Green Sea Turtle,1/01/1978,12/01/2021,POINT (147.0167 -19.1666999999999)
3173,-16.4917,139.8083,Chelonia mydas,Green Sea Turtle,1/01/1999,12/01/2021,POINT (139.8083 -16.4917)
3174,-11.7683,143.08,Chelonia mydas,Green Sea Turtle,1/01/1976,12/01/2021,POINT (143.08 -11.7683)
3175,-19.1667,146.85,Chelonia mydas,Green Sea Turtle,1/01/1975,12/01/2021,POINT (146.85 -19.1666999999999)
3176,-21.0155,149.8995,Chelonia mydas,Green Sea Turtle,1/01/2001,12/01/2021,POINT (149.8995 -21.0155)
3177,-11.3833,143.0333,Chelonia mydas,Green Sea Turtle,1/01/1997,12/01/2021,POINT (143.0333 -11.3833)
3178,-24.7,153.2667,Chelonia mydas,Green Sea Turtle,1/01/1998,12/01/2021,POINT (153.2667 -24.6999999999999)
3179,-11.3967,142.9667,Chelonia mydas,Green Sea Turtle,1/01/1996,12/01/2021,POINT (142.9667 -11.3967)
3180,-23.9,152.3833,Chelonia mydas,Green Sea Turtle,1/01/1998,12/01/2021,POINT (152.3833 -23.9)
3181,-24.7333,152.3333,Chelonia mydas,Green Sea Turtle,1/01/1998,12/01/2021,POINT (152.3333 -24.7332999999999)
3182,-11.6,143.85,Chelonia mydas,Green Sea Turtle,1/01/1978,12/01/2021,POINT (143.85 -11.6)
3183,-23.433,151.9167,Chelonia mydas,Green Sea Turtle,1/01/1981,12/01/2021,POINT (151.9167 -23.4329999999999)
3184,-13.976,144.4437,Chelonia mydas,Green Sea Turtle,1/01/1989,12/01/2021,POINT (144.4437 -13.9759999999999)
3185,-23.433,151.9167,Chelonia mydas,Green Sea Turtle,1/01/1964,12/01/2021,POINT (151.9167 -23.4329999999999)
3186,-23.3,151.7,Chelonia mydas,Green Sea Turtle,1/01/1980,12/01/2021,POINT (151.7 -23.3)
3187,-20.7747,149.3989,Chelonia mydas,Green Sea Turtle,1/01/1979,12/01/2021,POINT (149.3989 -20.7746999999999)
3188,-24.72,153.25,Chelonia mydas,Green Sea Turtle,1/01/1971,12/01/2021,POINT (153.25 -24.72)
3189,-21.5256,150.2593,Chelonia mydas,Green Sea Turtle,1/01/2001,12/01/2021,POINT (150.2593 -21.5255999999999)
3190,-23.433,151.9167,Chelonia mydas,Green Sea Turtle,1/01/1993,12/01/2021,POINT (151.9167 -23.4329999999999)
3191,-11.6,144.0167,Chelonia mydas,Green Sea Turtle,1/01/1984,12/01/2021,POINT (144.0167 -11.6)
3192,-23.3333,151.95,Chelonia mydas,Green Sea Turtle,1/01/1980,12/01/2021,POINT (151.95 -23.3333)
3193,-11.6,144.0167,Chelonia mydas,Green Sea Turtle,1/01/1977,12/01/2021,POINT (144.0167 -11.6)
3194,-10.1483,142.82,Chelonia mydas,Green Sea Turtle,1/01/1996,12/01/2021,POINT (142.82 -10.1482999999999)
3195,-21.5225,150.2546,Chelonia mydas,Green Sea Turtle,1/01/2001,12/01/2021,POINT (150.2546 -21.5225)
3196,-23.433,151.9167,Chelonia mydas,Green Sea Turtle,1/01/1986,12/01/2021,POINT (151.9167 -23.4329999999999)
3197,-11.92,143.4783,Chelonia mydas,Green Sea Turtle,1/01/1996,12/01/2021,POINT (143.4783 -11.92)
3198,-23.433,151.9167,Chelonia mydas,Green Sea Turtle,1/01/2001,12/01/2021,POINT (151.9167 -23.4329999999999)
3199,-23.5,151.7667,Caretta caretta,Loggerhead Sea Turtle,1/01/1976,12/01/2021,POINT (151.7667 -23.4999999999999)
3200,-24.3167,151.9667,Caretta caretta,Loggerhead Sea Turtle,1/01/1971,12/01/2021,POINT (151.9667 -24.3167)
3201,-24.6563,152.2,Caretta caretta,Loggerhead Sea Turtle,1/01/1971,12/01/2021,POINT (152.2 -24.6562999999999)
3202,-23.25,151.7833,Caretta caretta,Loggerhead Sea Turtle,1/01/1976,12/01/2021,POINT (151.7833 -23.2499999999999)
3203,-24.3167,151.9667,Caretta caretta,Loggerhead Sea Turtle,1/01/1968,12/01/2021,POINT (151.9667 -24.3167)
3204,-20.1046,148.2894,Caretta caretta,Loggerhead Sea Turtle,1/01/2012,12/01/2021,POINT (148.2894 -20.1045999999999)
3205,-24.3167,151.9667,Caretta caretta,Loggerhead Sea Turtle,1/01/1969,12/01/2021,POINT (151.9667 -24.3167)
3206,-24.2523,151.935,Caretta caretta,Loggerhead Sea Turtle,1/01/1998,12/01/2021,POINT (151.935 -24.2522999999999)
3207,-24.8154,152.4624,Caretta caretta,Loggerhead Sea Turtle,1/01/1975,12/01/2021,POINT (152.4624 -24.8154)
3208,-24.7333,152.3333,Caretta caretta,Loggerhead Sea Turtle,1/01/1997,12/01/2021,POINT (152.3333 -24.7332999999999)
3209,-24.3167,151.9667,Caretta caretta,Loggerhead Sea Turtle,1/01/1998,12/01/2021,POINT (151.9667 -24.3167)
3210,-24.806,152.4548,Caretta caretta,Loggerhead Sea Turtle,1/01/1975,12/01/2021,POINT (152.4548 -24.806)
3211,-24.6563,152.2,Caretta caretta,Loggerhead Sea Turtle,1/01/1968,12/01/2021,POINT (152.2 -24.6562999999999)
3212,-21.65,152.38,Caretta caretta,Loggerhead Sea Turtle,1/01/1976,12/01/2021,POINT (152.38 -21.65)
3213,-24.5855,152.1081,Caretta caretta,Loggerhead Sea Turtle,1/01/1969,12/01/2021,POINT (152.1081 -24.5855)
3214,-24.806,152.4548,Caretta caretta,Loggerhead Sea Turtle,1/01/1980,12/01/2021,POINT (152.4548 -24.806)
3215,-23.433,151.9167,Caretta caretta,Loggerhead Sea Turtle,1/01/1980,12/01/2021,POINT (151.9167 -23.4329999999999)
3216,-23.433,151.9167,Caretta caretta,Loggerhead Sea Turtle,1/01/2002,12/01/2021,POINT (151.9167 -23.4329999999999)
3217,-23.433,151.9167,Caretta caretta,Loggerhead Sea Turtle,1/01/2000,12/01/2021,POINT (151.9167 -23.4329999999999)
3218,-24.8154,152.4624,Caretta caretta,Loggerhead Sea Turtle,1/01/1973,12/01/2021,POINT (152.4624 -24.8154)
3219,-24.8223,152.4646,Caretta caretta,Loggerhead Sea Turtle,1/01/1978,12/01/2021,POINT (152.4646 -24.8222999999999)
3220,-25.0748,152.5455,Caretta caretta,Loggerhead Sea Turtle,1/01/1978,12/01/2021,POINT (152.5455 -25.0748)
3221,-24.806,152.4548,Caretta caretta,Loggerhead Sea Turtle,1/01/1972,12/01/2021,POINT (152.4548 -24.806)
3222,-24.8154,152.4624,Caretta caretta,Loggerhead Sea Turtle,1/01/1978,12/01/2021,POINT (152.4624 -24.8154)
3223,-24.8223,152.4646,Caretta caretta,Loggerhead Sea Turtle,1/01/1969,12/01/2021,POINT (152.4646 -24.8222999999999)
3224,-24.5203,152.062,Chelonia mydas,Green Sea Turtle,1/01/1969,12/01/2021,POINT (152.062 -24.5203)
3225,-9.1333,143.8833,Chelonia mydas,Green Sea Turtle,1/01/1977,12/01/2021,POINT (143.8833 -9.13329999999996)
3226,-21.0543,149.1914,Chelonia mydas,Green Sea Turtle,1/01/1998,12/01/2021,POINT (149.1914 -21.0543)
3227,-24.25,151.94,Chelonia mydas,Green Sea Turtle,1/01/1968,12/01/2021,POINT (151.94 -24.2499999999999)
3228,-20.7833,149.2833,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1979,12/01/2021,POINT (149.2833 -20.7832999999999)
3229,-10.18,142.175,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1996,12/01/2021,POINT (142.175 -10.1799999999999)
3230,-21.3382,149.2964,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2001,12/01/2021,POINT (149.2964 -21.3382)
3231,-9.7783,143.4417,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1996,12/01/2021,POINT (143.4417 -9.77829999999994)
3232,-11.371,142.1226,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1999,12/01/2021,POINT (142.1226 -11.371)
3233,-10.748,142.4208,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2005,12/01/2021,POINT (142.4208 -10.7479999999999)
3234,-9.5167,143.5467,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1996,12/01/2021,POINT (143.5467 -9.51669999999996)
3235,-19.1667,147.0167,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1978,12/01/2021,POINT (147.0167 -19.1666999999999)
3236,-24.87,152.4717,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1998,12/01/2021,POINT (152.4717 -24.8699999999999)
3237,-10.7333,142.15,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1997,12/01/2021,POINT (142.15 -10.7332999999999)
3238,-10.7196,142.4595,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2005,12/01/2021,POINT (142.4595 -10.7196)
3239,-10.8833,142.0333,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1996,12/01/2021,POINT (142.0333 -10.8833)
3240,-10.9113,142.2523,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/2005,12/01/2021,POINT (142.2523 -10.9112999999999)
3241,-20.2566,149.0254,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1979,12/01/2021,POINT (149.0254 -20.2565999999999)
3242,-11.7683,143.08,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1976,12/01/2021,POINT (143.08 -11.7683)
3243,-20.9199,149.0455,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1980,12/01/2021,POINT (149.0455 -20.9198999999999)
3244,-10.6167,142.6,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1975,12/01/2021,POINT (142.6 -10.6167)
3245,-11.1283,142.1517,Eretmochelys imbricata,Hawksbill Sea Turtle,1/01/1996,12/01/2021,POINT (142.1517 -11.1283)
3246,-24.8154,152.4624,Lepidochelys olivacea,Olive Ridley,1/01/1978,12/01/2021,POINT (152.4624 -24.8154)
3247,-10.6167,142.6,Lepidochelys olivacea,Olive Ridley,1/01/1975,12/01/2021,POINT (142.6 -10.6167)
3248,-23.58,151.12,Lepidochelys olivacea,Olive Ridley,1/01/1973,12/01/2021,POINT (151.12 -23.5799999999999)
3249,-24.8223,152.4646,Lepidochelys olivacea,Olive Ridley,1/01/1970,12/01/2021,POINT (152.4646 -24.8222999999999)
3250,-22.0045,149.8512,Lepidochelys olivacea,Olive Ridley,1/01/1972,12/01/2021,POINT (149.8512 -22.0045)
3251,-10.215,142.1633,Lepidochelys olivacea,Olive Ridley,1/01/1996,12/01/2021,POINT (142.1633 -10.215)
3252,-11.45,144.0167,Lepidochelys olivacea,Olive Ridley,1/01/1977,12/01/2021,POINT (144.0167 -11.4499999999999)
3253,-20.9199,149.0455,Lepidochelys olivacea,Olive Ridley,1/01/1974,12/01/2021,POINT (149.0455 -20.9198999999999)
3254,-11.6,144.0167,Lepidochelys olivacea,Olive Ridley,1/01/1974,12/01/2021,POINT (144.0167 -11.6)
3255,-9.4833,143.8667,Lepidochelys olivacea,Olive Ridley,1/01/1977,12/01/2021,POINT (143.8667 -9.48329999999993)
3256,-24.8154,152.4624,Lepidochelys olivacea,Olive Ridley,1/01/1973,12/01/2021,POINT (152.4624 -24.8154)
3257,-12.9853,143.5039,Lepidochelys olivacea,Olive Ridley,1/01/1999,12/01/2021,POINT (143.5039 -12.9852999999999)
3258,-10.6567,142.65,Lepidochelys olivacea,Olive Ridley,1/01/1996,12/01/2021,POINT (142.65 -10.6566999999999)
3259,-10.5995,142.636,Lepidochelys olivacea,Olive Ridley,1/01/1978,12/01/2021,POINT (142.636 -10.5995)
3260,-9.95,144.045,Lepidochelys olivacea,Olive Ridley,1/01/1996,12/01/2021,POINT (144.045 -9.94999999999993)
3261,-11.45,144.0167,Lepidochelys olivacea,Olive Ridley,1/01/1977,12/01/2021,POINT (144.0167 -11.4499999999999)
3262,-11.4559,142.0962,Lepidochelys olivacea,Olive Ridley,1/01/1999,12/01/2021,POINT (142.0962 -11.4558999999999)
3263,-20.8948,148.9876,Lepidochelys olivacea,Olive Ridley,1/01/1994,12/01/2021,POINT (148.9876 -20.8948)
3264,-10.2117,142.1467,Lepidochelys olivacea,Olive Ridley,1/01/1996,12/01/2021,POINT (142.1467 -10.2117)
3265,-13.9305,141.4699,Lepidochelys olivacea,Olive Ridley,1/01/1999,12/01/2021,POINT (141.4699 -13.9304999999999)
3266,-24.18,151.89,Lepidochelys olivacea,Olive Ridley,1/01/1969,12/01/2021,POINT (151.89 -24.1799999999999)
3267,-14.9417,141.6294,Lepidochelys olivacea,Olive Ridley,1/01/1999,12/01/2021,POINT (141.6294 -14.9417)
3268,-23.9,152.3833,Lepidochelys olivacea,Olive Ridley,1/01/1976,12/01/2021,POINT (152.3833 -23.9)
3269,-20.9199,149.0455,Lepidochelys olivacea,Olive Ridley,1/01/1978,12/01/2021,POINT (149.0455 -20.9198999999999)
3270,-24.8223,152.4646,Lepidochelys olivacea,Olive Ridley,1/01/1973,12/01/2021,POINT (152.4646 -24.8222999999999)
3271,-24.9314,152.4867,Lepidochelys olivacea,Olive Ridley,1/01/1968,12/01/2021,POINT (152.4867 -24.9313999999999)
3272,-21.186,149.1921,Lepidochelys olivacea,Olive Ridley,1/01/2000,12/01/2021,POINT (149.1921 -21.186)
3273,-21.374,149.3161,Lepidochelys olivacea,Olive Ridley,1/01/2000,12/01/2021,POINT (149.3161 -21.374)
3274,-10.5233,143.095,Lepidochelys olivacea,Olive Ridley,1/01/1996,12/01/2021,POINT (143.095 -10.5232999999999)
3275,-10.1467,142.675,Lepidochelys olivacea,Olive Ridley,1/01/1996,12/01/2021,POINT (142.675 -10.1467)
3276,-10.7038,142.3821,Lepidochelys olivacea,Olive Ridley,1/01/1999,12/01/2021,POINT (142.3821 -10.7037999999999)
3277,-23.2233,150.8183,Lepidochelys olivacea,Olive Ridley,1/01/1998,12/01/2021,POINT (150.8183 -23.2232999999999)
3278,-10.7078,142.4881,Lepidochelys olivacea,Olive Ridley,1/01/2005,12/01/2021,POINT (142.4881 -10.7078)
3279,-10.7435,142.2222,Lepidochelys olivacea,Olive Ridley,1/01/1999,12/01/2021,POINT (142.2222 -10.7434999999999)
3280,-16.7167,138.3333,Lepidochelys olivacea,Olive Ridley,1/01/1999,12/01/2021,POINT (138.3333 -16.7166999999999)
3281,-14.7664,141.5708,Lepidochelys olivacea,Olive Ridley,1/01/1975,12/01/2021,POINT (141.5708 -14.7664)
3282,-22.1805,150.0867,Lepidochelys olivacea,Olive Ridley,1/01/1970,12/01/2021,POINT (150.0867 -22.1804999999999)
3283,-10.2403,142.1111,Lepidochelys olivacea,Olive Ridley,1/01/1999,12/01/2021,POINT (142.1111 -10.2402999999999)
3284,-10.8905,142.3348,Lepidochelys olivacea,Olive Ridley,1/01/2005,12/01/2021,POINT (142.3348 -10.8905)
3285,-24.8223,152.4646,Lepidochelys olivacea,Olive Ridley,1/01/1979,12/01/2021,POINT (152.4646 -24.8222999999999)
3286,-10.0283,142.1283,Lepidochelys olivacea,Olive Ridley,1/01/1996,12/01/2021,POINT (142.1283 -10.0282999999999)
3287,-11.8466,142.8552,Lepidochelys olivacea,Olive Ridley,1/01/1999,12/01/2021,POINT (142.8552 -11.8466)
3288,-16.55,138,Lepidochelys olivacea,Olive Ridley,1/01/1999,12/01/2021,POINT (138.0 -16.55)
3289,-24.8223,152.4646,Lepidochelys olivacea,Olive Ridley,1/01/1977,12/01/2021,POINT (152.4646 -24.8222999999999)
3290,-24.5855,152.1081,Lepidochelys olivacea,Olive Ridley,1/01/1971,12/01/2021,POINT (152.1081 -24.5855)
3291,-10.2783,142.1017,Lepidochelys olivacea,Olive Ridley,1/01/1996,12/01/2021,POINT (142.1017 -10.2782999999999)
3292,-24.6563,152.2,Lepidochelys olivacea,Olive Ridley,1/01/1968,12/01/2021,POINT (152.2 -24.6562999999999)
3293,-16.2331,139.252,Lepidochelys olivacea,Olive Ridley,1/01/1992,12/01/2021,POINT (139.252 -16.2331)
3294,-24.8154,152.4624,Lepidochelys olivacea,Olive Ridley,1/01/1977,12/01/2021,POINT (152.4624 -24.8154)
3295,-20.95,150.0667,Lepidochelys olivacea,Olive Ridley,1/01/1972,12/01/2021,POINT (150.0667 -20.9499999999999)
3296,-17.4609,140.8235,Lepidochelys olivacea,Olive Ridley,1/01/1999,12/01/2021,POINT (140.8235 -17.4609)
3297,-13.8667,143.7167,Lepidochelys olivacea,Olive Ridley,1/01/1976,12/01/2021,POINT (143.7167 -13.8667)
3298,-17.0523,140.9483,Lepidochelys olivacea,Olive Ridley,1/01/1999,12/01/2021,POINT (140.9483 -17.0522999999999)
3299,-24.8223,152.4646,Lepidochelys olivacea,Olive Ridley,1/01/1976,12/01/2021,POINT (152.4646 -24.8222999999999)
3300,-24.8154,152.4624,Lepidochelys olivacea,Olive Ridley,1/01/1980,12/01/2021,POINT (152.4624 -24.8154)
3301,-10.6058,141.9096,Lepidochelys olivacea,Olive Ridley,1/01/1999,12/01/2021,POINT (141.9096 -10.6057999999999)
3302,-9.5667,144,Lepidochelys olivacea,Olive Ridley,1/01/1978,12/01/2021,POINT (144.0 -9.56669999999997)
